post_id,text,comment_time,from_id,clean_text,keyword_i,mood
190472,"[id2872303|Pavel], в гугле образование получал? Бггггг.......К Петросяну кастинг пройди, будешь выступать среди тамошних клоунов. Бгггггг........",1486533522,269526292,id2872303pavel в гугле образование получал бгггггк петросяну кастинг пройди будешь выступать среди тамошних клоунов бгггггг,0,-0.3388599492609501
247818,Это неворятно!,1639226928,633471681,это неворятно,0,0.39406861178576946
247818,Восстание планеты обезьян!!!🤒🤒🤒,1639228906,633471681,восстание планеты обезьян🤒🤒🤒,0,0.23576683551073074
247818,"Кстати, можно продуктовую просрочку экспортировать😏",1639228953,633471681,кстати можно продуктовую просрочку экспортировать😏,0,0.0778423547744751
247818,"Репатриация валютной выручки, а не экспроприация....всегда можно загуглить перед тем как написать, но нет, главное быть первым и неважно, что вышла чушь в публикации, зато первые...",1639234638,793184,репатриация валютной выручки а не экспроприациявсегда можно загуглить перед тем как написать но нет главное быть первым и неважно что вышла чушь в публикации зато первые,0,0.008411586284637451
264204,При превышении экспорта над импортом?  Похоже единственное что в России имеют создавать постоянно это дефицит....,1685106987,710313517,при превышении экспорта над импортом  похоже единственное что в россии имеют создавать постоянно это дефицит,0,-0.31640367582440376
264204,"Дедушка Си Цзиньпин
денежек нам подкинь.
не хватает для наших Ань, Тань
Множества юань",1685115706,800869224,дедушка си цзиньпин денежек нам подкинь не хватает для наших ань тань множества юань,0,-0.0035615116357803345
268301,"Всю голову она себе сломала,- как бы ещё ""помочь"" российской экономике, промышленности?!))))",1707900859,52080069,всю голову она себе сломала как бы ещё помочь российской экономике промышленности,0,-0.034103862941265106
114707,дело говорит! молодец!,1436895746,139379837,дело говорит молодец,0,0.8734035231173038
268321,наркошопам насрать),1707990061,469808249,наркошопам насрать,0,-0.13557615969330072
268321,Как минимум логично принять закон о майнинге с целью экспорта. Это никак не разрушит финансовую систему России но может принести налоги в бюджет и дать основу для майнинга для крупных компаний России. Особенно энергетических,1707996888,710313517,как минимум логично принять закон о майнинге с целью экспорта это никак не разрушит финансовую систему россии но может принести налоги в бюджет и дать основу для майнинга для крупных компаний россии особенно энергетических,0,-0.0966105256229639
92194,Крым-то наш.,1423465951,102281408,крымто наш,0,-0.005299055948853493
92194,"[id102281408|Дмитрий], а Крым тут не при чем, не было б Крыма нашли другой предлог",1423466303,184622697,id102281408дмитрий а крым тут не при чем не было б крыма нашли другой предлог,0,-0.26136420341208577
92194,"[id184622697|Виталий], для чего? Не уловил вашу глубокую мысль.",1423466355,102281408,id184622697виталий для чего не уловил вашу глубокую мысль,0,-0.09684479469433427
92194,"[id102281408|Дмитрий], для того что б люди встали и вынесли Путина и тогда он не будет мешаться сша, а с Россией делай что хочешь",1423466464,184622697,id102281408дмитрий для того что б люди встали и вынесли путина и тогда он не будет мешаться сша а с россией делай что хочешь,0,-0.20863653346896172
92194,"[id102281408|Дмитрий], все же просто",1423466487,184622697,id102281408дмитрий все же просто,0,-0.14127166755497456
92194,"[id184622697|Виталий], ок.",1423466521,102281408,id184622697виталий ок,0,-0.015675392001867294
92194,"А я думал, с Россией и так делают что хотят.",1423467283,17424038,а я думал с россией и так делают что хотят,0,-0.16312670055776834
92194,"Если б делали, Россия распалась бы на кусочки.",1423483840,49304,если б делали россия распалась бы на кусочки,0,-0.1671583503484726
231460,Смешно,1570018576,31213726,смешно,0,-0.3199671506881714
231460,Штаты куда перевели?,1570018601,31213726,штаты куда перевели,0,-0.0004173156776232645
231460,Поменяли хозяина,1570018813,10565154,поменяли хозяина,0,0.030834130477160215
231460,Ну уже лучше.,1570019207,4191667,ну уже лучше,0,-0.2622815743088722
231460,упс....😄,1570019947,223149021,упс😄,0,-0.0011726543307304382
231460,Теперь про деньги можно забыть,1570020115,423800270,теперь про деньги можно забыть,0,-0.1082691103219986
231460,Очередной плевок на доверие «отечественной банковской системы «.,1570020703,519791493,очередной плевок на доверие «отечественной банковской системы «,0,-0.04430367052555084
231460,Куда же ещё!,1570020861,7144179,куда же ещё,0,-0.035144841836881824
231460,А у себя не?,1570026084,532038217,а у себя не,0,-0.0029810325504513457
231460,Очень странно. А Китай к нам когда резервы свои переведет?,1570027153,455812281,очень странно а китай к нам когда резервы свои переведет,0,-0.032571683172136545
231460,А в россию не пробовали перевести ?,1570041489,171616332,а в россию не пробовали перевести ,0,-0.014503582919132896
231460,А Китай юань возьмёт и девальвирует)),1570134088,4703517,а китай юань возьмёт и девальвирует,0,0.015325432177633047
53286,"Вот только что из этой критики вытекает ???
О4ередной калл ???
О5...
Надо просто национализировать...
Кому ???
НАРОДУ....
Ну вот и посмеялись...
Или прохохотали...
Кстати чтоб вы знали был долгосрочный план развития ...
Посмотрите отроки во вселенной обе части...
Там и АЙфон есть и  мыслеуловитель...
И жуЮЩИй галстук красный... МНОГО ЧЕГО...",1394619461,94175861,вот только что из этой критики вытекает  о4ередной калл  о5 надо просто национализировать кому  народу ну вот и посмеялись или прохохотали кстати чтоб вы знали был долгосрочный план развития  посмотрите отроки во вселенной обе части там и айфон есть и  мыслеуловитель и жующий галстук красный много чего,0,-0.20623193681240082
53286,А кому подчиняется ЦБ сейчас?!,1394620424,7298383,а кому подчиняется цб сейчас,0,-0.19522837304975837
53286,"[id7298383|Данила], да на фрс работают, уроды",1394621681,13971203,id7298383данила да на фрс работают уроды,0,-0.42368990555405617
53286,"Идёт экономическая война. В интересах людей пережить кратковременную рецессию рубля (если эта война окончится нашей победой). Если же победа будет за долларом - в ход пойдут уже совсем другие методы, которые не понравятся вообще всем.",1394623020,82013833,идёт экономическая война в интересах людей пережить кратковременную рецессию рубля если эта война окончится нашей победой если же победа будет за долларом  в ход пойдут уже совсем другие методы которые не понравятся вообще всем,0,0.06601002812385559
53286,Всё просрали и раскрали давно.,1394639426,154423710,всё просрали и раскрали давно,0,-0.7856793696992099
53286,оО Томск,1394641510,5375651,оо томск,0,0.0009697518107714131
53286,"Будет большой ошибкой если национализируют ЦБ. IT и финансовая сфера должны работать в интересах математики, а не государства. Как бы кому ни хотелось.

Федорова легко опровергнуть. Он пишет что кончатся ЗВР составляющие 450млрд долларов. Но как? Денежная масса М0 (наличные) всего 7млрд рублей, то есть нельзя продать ЦБ откудато больше 7млрд. Нужно либо взять рубли из М2 (вклады и equity) - но это вызовет спрос на рубли соответственно у банков. Получается ЦБ не тратит ЗВР, а временно обменивает их на РЕПО. Что с его контртрендовой стратегией очень правильно, как только появится спрос на активы их можно будет обратно отдать за доллары.",1394649317,22918118,будет большой ошибкой если национализируют цб it и финансовая сфера должны работать в интересах математики а не государства как бы кому ни хотелось  федорова легко опровергнуть он пишет что кончатся звр составляющие 450млрд долларов но как денежная масса м0 наличные всего 7млрд рублей то есть нельзя продать цб откудато больше 7млрд нужно либо взять рубли из м2 вклады и equity  но это вызовет спрос на рубли соответственно у банков получается цб не тратит звр а временно обменивает их на репо что с его контртрендовой стратегией очень правильно как только появится спрос на активы их можно будет обратно отдать за доллары,0,-0.2584556136280298
170028,"Ну хз... хз...
Россия плохо умеет манипулировать слухами из=за слабого информационного пространства, я бы даже сказал неустойчивого )))
Но я бы снизил сразу на соточку )))",1473264090,82553337,ну хз хз россия плохо умеет манипулировать слухами изза слабого информационного пространства я бы даже сказал неустойчивого  но я бы снизил сразу на соточку ,0,-0.24731085449457169
170028,"В России умышленно препятствуют регистрации Республиканской партии, хотя согласно Конституции РФ в России республиканская форма правления, в связи с чем можно утверждать, что Министерство юстиции РФ действует незаконно. 
Ранее подавались материалы о многих нарушениях закона лиц так называемой партии Единая Россия, которая, к сожалению, превратилась в организованную преступность с угодничеством, проституцией, с хищениями и грабежами, убийствами и другими преступлениями, но Министерство юстиции РФ и даже Генеральная прокуратура РФ не реагируют, а в отдельных случаях сознательно укрывают порой тяжкие преступления, чем позволяют коррумпированным лицам вести себя нагло… 
9 сентября 2016 г.",1473513393,263901085,в россии умышленно препятствуют регистрации республиканской партии хотя согласно конституции рф в россии республиканская форма правления в связи с чем можно утверждать что министерство юстиции рф действует незаконно  ранее подавались материалы о многих нарушениях закона лиц так называемой партии единая россия которая к сожалению превратилась в организованную преступность с угодничеством проституцией с хищениями и грабежами убийствами и другими преступлениями но министерство юстиции рф и даже генеральная прокуратура рф не реагируют а в отдельных случаях сознательно укрывают порой тяжкие преступления чем позволяют коррумпированным лицам вести себя нагло…  9 сентября 2016 г,0,-0.19767485558986664
170028,"Счастливый народ, который искренне гордится своей страной 

В России нужны законные выборы и законные требования, политики в партиях уже выросли, но каждый день незаконного правления порой наносит непоправимый ущерб стране… 
 
Власти занимаются популизмом, часто с целью скрыть коррумпированные преступления, и сознательно обманывают граждан, подобно малообразованных - это отвратительно.",1473513422,263901085,счастливый народ который искренне гордится своей страной   в россии нужны законные выборы и законные требования политики в партиях уже выросли но каждый день незаконного правления порой наносит непоправимый ущерб стране…    власти занимаются популизмом часто с целью скрыть коррумпированные преступления и сознательно обманывают граждан подобно малообразованных  это отвратительно,0,-0.24731085449457169
266285,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1692728503,44926588,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,0.000933346338570118
266285,А доллар скаканул на 25% минимум.,1692729521,574229147,а доллар скаканул на 25 минимум,0,-0.016031868057325482
268333,"Прекрасно. Ясное подтверждение падения доходов и ""пузыря"" на рынке строительства. А режим про какие-то ""великие стройки"" вещает...",1708014031,129658462,прекрасно ясное подтверждение падения доходов и пузыря на рынке строительства а режим про какието великие стройки вещает,0,-0.02085288241505623
268333,"Как уточнил регулятор, повышение ключевой ставки позволит обеспечить увеличение ставок по вкладам до уровней, которые позволят компенсировать возросшие риски девальвации рубля и роста цен.",1708014391,825950158,как уточнил регулятор повышение ключевой ставки позволит обеспечить увеличение ставок по вкладам до уровней которые позволят компенсировать возросшие риски девальвации рубля и роста цен,0,-0.020647667348384857
268333,"Не думаю, что наши власти допустили бы инфляцию. Если порассуждать, то можно заметить, что повышение ставки понесет за собой отказ многих жителей от взятия кредитов, следовательно денег в банке будет достаточно, чтобы поддерживать стабильную ситуацию.",1708014404,817376139,не думаю что наши власти допустили бы инфляцию если порассуждать то можно заметить что повышение ставки понесет за собой отказ многих жителей от взятия кредитов следовательно денег в банке будет достаточно чтобы поддерживать стабильную ситуацию,0,-0.1400873214006424
163886,),1467640556,157323737,,0,0.0
163886,туалетная бумага кончилась что ли?,1467641271,138697298,туалетная бумага кончилась что ли,0,-0.21558290347456932
163886,"[id253887765|Надежда], жыдва россиян вывела за скобки политической жизни страны .а в скобках жыд правительство ругается с жыд оппозицией.туман за скобки накидывают через тв и радио.пока ролдугин скрипки скупает.россияне так думают",1467666202,251854188,id253887765надежда жыдва россиян вывела за скобки политической жизни страны а в скобках жыд правительство ругается с жыд оппозициейтуман за скобки накидывают через тв и радиопока ролдугин скрипки скупаетроссияне так думают,0,-0.20219911634922028
114735,Она же в Америке училась у хороших преподов.,1436962209,166204116,она же в америке училась у хороших преподов,0,0.046796441078186035
114735,"Можно не напрягаться, Эльвира вас не услышит (она и не слушает). Ждем Великую депрессию в российском исполнении, запасаемся продуктами долгого хранения.",1436962706,16428544,можно не напрягаться эльвира вас не услышит она и не слушает ждем великую депрессию в российском исполнении запасаемся продуктами долгого хранения,0,-0.019696936011314392
114735,как эту ТП аще взяли в ЦБ. она ж пелять даже в банках не работала...,1436965809,54316988,как эту тп аще взяли в цб она ж пелять даже в банках не работала,0,-0.46374259889125824
114735,Врет?,1436965878,169735345,врет,0,0.0
114735,"Одна и та же пластинка от этого автора. Эксперт, хватит уже его пиарить!",1436970544,6033317,одна и та же пластинка от этого автора эксперт хватит уже его пиарить,0,-0.5299888253211975
114735,"если бы предприниматели заваливали бы банки и биржи выгодными проектами то деньги для них бы нашлись. Но если рынки (внешние) сжимаются, внутренний не растет то что даст накачка дешевыми деньгами. Краткосрочный рост, высокая инфляций, девальвация нацвалюты и надувание новых пузырей? И кому за это отвечать? Автору статьи или главе ЦБ?",1437012053,115736418,если бы предприниматели заваливали бы банки и биржи выгодными проектами то деньги для них бы нашлись но если рынки внешние сжимаются внутренний не растет то что даст накачка дешевыми деньгами краткосрочный рост высокая инфляций девальвация нацвалюты и надувание новых пузырей и кому за это отвечать автору статьи или главе цб,0,-0.26344246324151754
88113,А смысл?,1419499415,160937910,а смысл,0,0.0
88113,"[id160937910|Зинаида], упадет-потом снова встанет во весь рост",1419499470,186836570,id160937910зинаида упадетпотом снова встанет во весь рост,0,-0.14937482587993145
88113,"[id186836570|Sergei], обоснования?",1419500044,1263517,id186836570sergei обоснования,0,-0.0035707117058336735
88113,"[id1263517|Василий], по принципу упал-отжался,как член упал-потом поднялся и здесь тот же принцип",1419500207,186836570,id1263517василий по принципу упалотжалсякак член упалпотом поднялся и здесь тот же принцип,0,-0.11515741422772408
88113,"[id186836570|Sergei], наверное у вас и вся мировая экономика измеряется в длине члена? У какого президента член больше, у того и валюта крепче. Вот Украина пример или индия. За одну рупию дают 1 рубль. а за гривну пару рублей. То есть член у Порошенко больше чем у Владимира Путина, но меньше чем у Обамы... Ну понятное дело, негр.",1419500341,1263517,id186836570sergei наверное у вас и вся мировая экономика измеряется в длине члена у какого президента член больше у того и валюта крепче вот украина пример или индия за одну рупию дают 1 рубль а за гривну пару рублей то есть член у порошенко больше чем у владимира путина но меньше чем у обамы ну понятное дело негр,0,-0.36394793540239334
