post_id,text,comment_time,from_id,clean_text,keyword_i,mood
65544,"Никита, мы скоро к этому и придём.",1402844023,75652977,никита мы скоро к этому и придём,0,-0.04275338398292661
65544,"Я бы тоже предпочёл, чтобы можно было развиваться за счёт только внутренних ресурсов. К сожалению развитые страны тоже любят заниматься шантажом в рамках проведения внешней политики, что не очень удобно России. Иностранные инвесторы нужны не столько ради денег, здесь ещё можно выкрутиться как-то, а ради технологий. Если раскупорить Фонд нац. благосостояния, как это сделали сейчас, то появится, например, 3 трлн. руб. http://www.minfin.ru/ru/nationalwealthfund/statistics/volume/index.php?id_4=6412
Однако куда их можно пустить? На расширение Транссиба? Это, конечно, хорошо (правда хорошо, давно пора), но этим в норме надо заниматься стабильно в рамках доли бюджета, а не единоразово из стратегических запасов. Но даже в этом случае расширение железной дороги не создаст высокотехнологичных рабочих мест, не создаст спрос на наукоёмкую продукцию, чтобы поддержать в стране уровень научных разработок тех самых учёных и инженеров, которые из-за этого вынуждены уезжать на запад. Если бы сейчас можно было построить небольшой завод, скажем, по производству станков не хуже немецких, не важно чьи это инвестиции. Вот сам завод стоит, скажем, 10 млн. долл., немного, но для производства станков нужны компоненты, значит нужно напрячь подрядчиков, чтобы тоже повышали уровень, модернизировались, строили новые мощности, это мультипликативный эффект ещё раз в 5 больше + более дешёвые станки для покупателей в России и более удобные условия для них же. Это снизит себестоимость их продукции. Если так, то они смогут нарастить производство и возможно начать работать на экспорт, это ещё добавка в раза 2-3 от стоимости первоначального завода. Собственно поэтому и борются именно за иностранные, причём западные инвестиции, потому что внутри страны нет прикладных технологий производства товаров. А европейские, например, технологии хорошо работают даже при их высоких зарплатах, что позволяет надеяться, что эту схему можно повторить, ибо бороться с китайцами, например, не возможно априори, в России никто не будет работать за их зарплаты. Можно было бы к японцам, например, обратиться, чтобы не убивать экономику, когда захотелось с европейцами пособачиться, но там тоже вот из-за горстки пустых островов никак мирного договора подписать не могут со 2 мировой ещё. Технологии много где есть, просто руководство страны слишком гордое, чтобы немного подужаться и начать эти технологии активно привлекать. Ну и коррупция, конечно, её нельзя победить пока политическая власть в руках её источника.",1402844915,7913923,я бы тоже предпочёл чтобы можно было развиваться за счёт только внутренних ресурсов к сожалению развитые страны тоже любят заниматься шантажом в рамках проведения внешней политики что не очень удобно россии иностранные инвесторы нужны не столько ради денег здесь ещё можно выкрутиться както а ради технологий если раскупорить фонд нац благосостояния как это сделали сейчас то появится например 3 трлн руб httpwwwminfinrurunationalwealthfundstatisticsvolumeindexphpid46412 однако куда их можно пустить на расширение транссиба это конечно хорошо правда хорошо давно пора но этим в норме надо заниматься стабильно в рамках доли бюджета а не единоразово из стратегических запасов но даже в этом случае расширение железной дороги не создаст высокотехнологичных рабочих мест не создаст спрос на наукоёмкую продукцию чтобы поддержать в стране уровень научных разработок тех самых учёных и инженеров которые изза этого вынуждены уезжать на запад если бы сейчас можно было построить небольшой завод скажем по производству станков не хуже немецких не важно чьи это инвестиции вот сам завод стоит скажем 10 млн долл немного но для производства станков нужны компоненты значит нужно напрячь подрядчиков чтобы тоже повышали уровень модернизировались строили новые мощности это мультипликативный эффект ещё раз в 5 больше  более дешёвые станки для покупателей в россии и более удобные условия для них же это снизит себестоимость их продукции если так то они смогут нарастить производство и возможно начать работать на экспорт это ещё добавка в раза 23 от стоимости первоначального завода собственно поэтому и борются именно за иностранные причём западные инвестиции потому что внутри страны нет прикладных технологий производства товаров а европейские например технологии хорошо работают даже при их высоких зарплатах что позволяет надеяться что эту схему можно повторить ибо бороться с китайцами например не возможно априори в россии никто не будет работать за их зарплаты можно было бы к японцам например обратиться чтобы не убивать экономику когда захотелось с европейцами пособачиться но там тоже вот изза горстки пустых островов никак мирного договора подписать не могут со 2 мировой ещё технологии много где есть просто руководство страны слишком гордое чтобы немного подужаться и начать эти технологии активно привлекать ну и коррупция конечно её нельзя победить пока политическая власть в руках её источника,0,-0.2674179673194885
65544,"[id7913923|Егор], ни кто и никогда такие технологии России не передаст, вспомни как бортанули СБЕРБАНК с покупок ой Опеля, промышленный шпионаж нужен, вообще конечно иностранные инвестиции нужны но это не есть сколь либо основой движитель экономического роста. Нужна низкая процентная ставка, ЕЦБ, ФРС, японский цб держат очень низкие ставки.",1402845401,20583659,id7913923егор ни кто и никогда такие технологии россии не передаст вспомни как бортанули сбербанк с покупок ой опеля промышленный шпионаж нужен вообще конечно иностранные инвестиции нужны но это не есть сколь либо основой движитель экономического роста нужна низкая процентная ставка ецб фрс японский цб держат очень низкие ставки,0,-0.2749488353729248
65544,"Не очень помню историю с Опелем, но знаю пару примеров, когда технологии давали. Ну как давали, за них заплатить надо. Может сверхкрутые штуки не дадут, но судя по разнице производительностей в России и Германии, тем более США, мы не на одно поколение технологий отстаём. Так вот примеры: в том году на Челябинском метзаводе закончили установку рельсобалочного стана по производству рельсов длинных для скоростных поездов, до этого РЖД закупало их в Японии - теперь эти деньги будет получать российски завод, а РЖД получит рельсы, вроде процентов на 10-15 дешевле. Ниссан купил-таки автоваз, последний получил неплохие технологии, сейчас они с ними работают, уровень постепенно растёт. Собственно нужно, чтобы Ниссан проделал очень тяжёлую и грязную работу - ходил по сотням нынешних поставщиков, капал им на мозги, чтобы они повышали уровень производства, чтобы лады не ломались как жестяные тазики, а были хотя бы на уровне недорогих иностранных малолитражек. Есть такая компания СОЛЛЕРС, они работают с японской ssangyong. В отличие от необходимости продавать заводы, как у Автоваза, здесь они просто договорились о совместных предприятиях, соответственно прибыль делят пополам, японцы дают все технологии, ибо это в их интересах - им надо рынок осваивать, страна получает рабочие места (зарплаты), поставщиков (опять же рабочие места), технологии, хорошие автомобили. Замечу кстати, что некоторые говорят, что иностранцы забирают прибыль и это типа не выгодно. Я считаю, что выгодно, дивиденды - это процентов 10 от добавленной стоимости, которую создаёт предприятие, остальное - выгода государства, где стоит завод. Вообще многие автомобилестроители пришли в Россию, те же заводы в Калуге, под Питером. Там правда пришлось постепенно корректировать т.н. законы о промсборке, которые вынуждали их размещать здесь именно производство, а не сборку, в противном случае цены на импортные запчасти были очень высокие. Вообще очень существенная статья импорта в 2000-е была именно оборудование, модернизация очень масштабная была, хотя есть ещё куда расти.

Промшпионаж - тоже дело хорошее, но он круто работает, когда на твоей территории размещают готовый завод, как в Китае, например. Там можно быстро и легко ... позаимствовать технологию. Воровать в больших масштабах прям на их территории тяжело. Да и какие технологии брать, для каких отраслей? Насколько я понимаю, используют более удобные альтернативы вроде отправления своих людей на обучение на запад, а потом создают условия, чтобы эти люди вернулись. Так было в Сингапуре, в Китае, в Японии, там студентов в их колледжи посылали пачками. Ну особенно это заметно по китайцам, потому что их много, они сейчас просто везде там, как раз потому, что Китай понял, что потенциал от имитации заканчивается, нужны технологии. У он ещё меньше, капиталовооружённость у нас выше, чем в Китае.

Пальцы уже устали, поэтому отвечу про ставки коротко. Да, они держат ставки низкие, им это позволяет инфляция. Нам не позволяет, ибо есть много механизмов индексации, высокий монополизм, плохо развитый финансовый рынок, высокая доля неформального сектора, которая не позволяет проводить точную фин.политику. Всё это приводит к высокой инфляции. Понизить ключевую ставку сейчас тяжело, тут наложились у нас проблемы с банковским сектором. Во-первых, был быстрый бум потребкредитования и микрофинансирования, что привело к повышению невозвратов, это нужно поправить, ЦБ это и делает. Во-вторых, если Вы заметили, то последние 1.5 года банки много закрывают, это их чистят, ибо они занимаются махинациями (вспомните банк Москвы, из которого активы вывели). Их нужно почистить, чтобы можно было легко управлять. Если ЦБ будет сейчас делать всё как на западе, т.е. по уму, то будет кирдык имхо, ибо действительно много ""дыр"" - деньги слишком легко утекают за границу, слишком легко выводятся в нал и тд, чему как раз все эти схемы в нечистоплотных банках и способствуют. Ну типа как лить воду в решето - надо сначала дыры заткнуть. В России очень много ещё недостатков с т.зр. экономической политики, это всё нужно разгребать, чтобы получить в руки инструменты, которые использует ЕЦБ, ФРС и банк Японии. 
Чёрт, всё-равно длинно получилось.",1402847386,7913923,не очень помню историю с опелем но знаю пару примеров когда технологии давали ну как давали за них заплатить надо может сверхкрутые штуки не дадут но судя по разнице производительностей в россии и германии тем более сша мы не на одно поколение технологий отстаём так вот примеры в том году на челябинском метзаводе закончили установку рельсобалочного стана по производству рельсов длинных для скоростных поездов до этого ржд закупало их в японии  теперь эти деньги будет получать российски завод а ржд получит рельсы вроде процентов на 1015 дешевле ниссан купилтаки автоваз последний получил неплохие технологии сейчас они с ними работают уровень постепенно растёт собственно нужно чтобы ниссан проделал очень тяжёлую и грязную работу  ходил по сотням нынешних поставщиков капал им на мозги чтобы они повышали уровень производства чтобы лады не ломались как жестяные тазики а были хотя бы на уровне недорогих иностранных малолитражек есть такая компания соллерс они работают с японской ssangyong в отличие от необходимости продавать заводы как у автоваза здесь они просто договорились о совместных предприятиях соответственно прибыль делят пополам японцы дают все технологии ибо это в их интересах  им надо рынок осваивать страна получает рабочие места зарплаты поставщиков опять же рабочие места технологии хорошие автомобили замечу кстати что некоторые говорят что иностранцы забирают прибыль и это типа не выгодно я считаю что выгодно дивиденды  это процентов 10 от добавленной стоимости которую создаёт предприятие остальное  выгода государства где стоит завод вообще многие автомобилестроители пришли в россию те же заводы в калуге под питером там правда пришлось постепенно корректировать тн законы о промсборке которые вынуждали их размещать здесь именно производство а не сборку в противном случае цены на импортные запчасти были очень высокие вообще очень существенная статья импорта в 2000е была именно оборудование модернизация очень масштабная была хотя есть ещё куда расти  промшпионаж  тоже дело хорошее но он круто работает когда на твоей территории размещают готовый завод как в китае например там можно быстро и легко  позаимствовать технологию воровать в больших масштабах прям на их территории тяжело да и какие технологии брать для каких отраслей насколько я понимаю используют более удобные альтернативы вроде отправления своих людей на обучение на запад а потом создают условия чтобы эти люди вернулись так было в сингапуре в китае в японии там студентов в их колледжи посылали пачками ну особенно это заметно по китайцам потому что их много они сейчас просто везде там как раз потому что китай понял что потенциал от имитации заканчивается нужны технологии у он ещё меньше капиталовооружённость у нас выше чем в китае  пальцы уже устали поэтому отвечу про ставки коротко да они держат ставки низкие им это позволяет инфляция нам не позволяет ибо есть много механизмов индексации высокий монополизм плохо развитый финансовый рынок высокая доля неформального сектора которая не позволяет проводить точную финполитику всё это приводит к высокой инфляции понизить ключевую ставку сейчас тяжело тут наложились у нас проблемы с банковским сектором вопервых был быстрый бум потребкредитования и микрофинансирования что привело к повышению невозвратов это нужно поправить цб это и делает вовторых если вы заметили то последние 15 года банки много закрывают это их чистят ибо они занимаются махинациями вспомните банк москвы из которого активы вывели их нужно почистить чтобы можно было легко управлять если цб будет сейчас делать всё как на западе те по уму то будет кирдык имхо ибо действительно много дыр  деньги слишком легко утекают за границу слишком легко выводятся в нал и тд чему как раз все эти схемы в нечистоплотных банках и способствуют ну типа как лить воду в решето  надо сначала дыры заткнуть в россии очень много ещё недостатков с тзр экономической политики это всё нужно разгребать чтобы получить в руки инструменты которые использует ецб фрс и банк японии  чёрт всёравно длинно получилось,0,-0.2810984179377556
65544,"[id7913923|Егор], японской ssangyong?! это корейская компания!, им мерсы продают то что снято с производства... при чём тут японыя?",1402855182,119911549,id7913923егор японской ssangyong это корейская компания им мерсы продают то что снято с производства при чём тут японыя,0,-0.13502321857959032
65544,Все никак этот чувак с Камаза не уймется - креатив за креативом))),1402860535,2140388,все никак этот чувак с камаза не уймется  креатив за креативом,0,0.0764559879899025
65544,"Да, корейская, конечно, бес попутал.",1402885382,7913923,да корейская конечно бес попутал,0,-0.33908155746757984
237580,$ будет по 100😕,1603466528,16177696, будет по 100😕,0,0.005340754229109734
229388,Курс рубля переоценен. Напрасно. Все равно придется расплачиваться новым 2008 или 2014 годом.,1564418196,361942781,курс рубля переоценен напрасно все равно придется расплачиваться новым 2008 или 2014 годом,0,-0.09667702298611403
229388,Очень интересный анализ и не менее интересный прогноз.,1564555132,386544340,очень интересный анализ и не менее интересный прогноз,0,0.16060978919267654
180252,"ничего страшного пососите лапу годик другой, а то привыкли жировать.",1479483201,49784116,ничего страшного пососите лапу годик другой а то привыкли жировать,0,-0.5332529926672578
180252,А наше Отечество здесь при чём?Итак полный карт бланш с 1945 года.,1479491856,19513854,а наше отечество здесь при чёмитак полный карт бланш с 1945 года,0,-0.07338555180467665
180261,👍😊,1479482624,67624375,👍😊,0,0.0
180261,Не устаю ржать над тупостью заголовков этого ватного Ыксперта. :)))),1479483207,168555360,не устаю ржать над тупостью заголовков этого ватного ыксперта ,0,-0.07737836427986622
180261,"[id168555360|Марат], а ты попрыгай и пройдет😊",1479493802,149426649,id168555360марат а ты попрыгай и пройдет😊,0,-0.015719270333647728
180261,"ситуация вообще говоря интересная такие субъекты как США или ЕС могут позволить себе вливать триллионы наличности в собственные экономики без всяких последствий в виде девальвации собственной валюты по отношению к другим валютам и роста инфляции. 
А еще могут позволить себе наращивать собственые долги до таких уровней, при которых другим странам выставили бы дефолтный уровнь.
Остальным странам таким как РФ, Китай, Индия и проч. это счастье недоступно.

И что самое главное, когда всему этому придет конец они США и ЕС в списке пострадавших будут последними в списке.",1479518676,115736418,ситуация вообще говоря интересная такие субъекты как сша или ес могут позволить себе вливать триллионы наличности в собственные экономики без всяких последствий в виде девальвации собственной валюты по отношению к другим валютам и роста инфляции  а еще могут позволить себе наращивать собственые долги до таких уровней при которых другим странам выставили бы дефолтный уровнь остальным странам таким как рф китай индия и проч это счастье недоступно  и что самое главное когда всему этому придет конец они сша и ес в списке пострадавших будут последними в списке,0,-0.02493610978126526
41006,"Минусы перевешивают плюсы. Да и сами плюсы слабые. Лучше уж мораторий на смертную казнь сняли, было бы больше пользы, чем от этого. Особенно для террористов и торговцев наркотой, а если помогли следствию, то срок многолетний или пожизненный.",1385103017,15593526,минусы перевешивают плюсы да и сами плюсы слабые лучше уж мораторий на смертную казнь сняли было бы больше пользы чем от этого особенно для террористов и торговцев наркотой а если помогли следствию то срок многолетний или пожизненный,0,-0.1805269867181778
41006,"Правильно.
у Кадырова папа - террорист - он министр
у Дудуркаева - он сам министр - дочь терроористка.

Кто-то от Чечни другого ожидал? и что теперь террористам из Чечни в тюрьме сидеть? давно уже всех выпустить надо было.",1385103260,137818818,правильно у кадырова папа  террорист  он министр у дудуркаева  он сам министр  дочь терроористка  ктото от чечни другого ожидал и что теперь террористам из чечни в тюрьме сидеть давно уже всех выпустить надо было,0,-0.30849654227495193
